codigo_municipio,exercicio_orcamento,codigo_orgao,codigo_unidade,codigo_funcao,codigo_subfuncao,codigo_programa,codigo_projeto_atividade,numero_projeto_atividade,numero_subprojeto_atividade,codigo_tipo_orcamento,nome_projeto_atividade,descricao_projeto_atividade,valor_total_fixado_projeto_atividade
48,201100,10,10,16,482,351,1,14,0,F,PROGRAMA MORAR MELHOR,PROGRAMA MELHORIAS HABITACIONAIS,100000.0
48,201100,10,10,17,512,377,1,15,0,F,AMPLIACAO DO SISTEMA DE SANEAMENTO,AMPLIACAO DO SISTEMA DE SANEAMENTO MUNICIPAL,100000.0
48,201100,10,10,17,512,377,1,16,0,F,CONSTRUCAO DE KITS E UNIDADES SANITARIAS,CONSTRUCAO DE KITS E UNIDADES SANITARIAS,100000.0
48,201100,10,10,17,512,377,1,17,0,F,CONSTRUCAO DO ATERRO SANITARIO,CONSTRUCAO DO ATERRO SANITARIO,100000.0
48,201100,10,10,17,512,412,1,22,0,F,EXECUCAO DE OBRAS E SERVICOS DE SANEAMEN TO BASICO EM AREA URBANA.,EXECUCAO DE OBRAS E SERVICOS DE SANEAMENTO BASICO URBANO.,100000.0
48,201100,10,10,23,451,38,1,18,0,F,REFORMA DO SHOPPING POPULAR,REFORMA DO SHOPPING POPULAR,100000.0
48,201100,10,10,25,752,566,1,19,0,F,MELHORIA DA INFRAESTRUTURA DE ENERGIA ELETRICAL,AMPLIACAO DA REDE DE ENERGIA ELETRICA MUNICIPAL,100000.0
48,201100,10,10,26,782,586,1,20,0,F,"INFRAESTRUTURA VIARIA NOS CAMINHOS E EST RADAS VICINAIS,INCLUSIVE OBRAS DARTES",BENEFICIAMENTO ESTRADAS VICINAIS E CONSTR.OBRAS D ARTE,600000.0
48,201100,11,11,17,544,412,1,23,0,F,FORTALECIMENTO DA INFRA-ESTRUTURA HIDRICAS,FORTALECIMENTO DA INFRA-ESTRUTURA HIDRICAS,100000.0
48,201100,11,11,20,122,37,2,37,0,F,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA,675000.0
48,201100,11,11,20,605,467,1,24,0,F,CONSTRUCAO  REFORMA E AMPL.MATADOURO PUBLICO MUNICIPAL,CONSTRUCAO REFORMA E AMPL.MATADOURO PUBLICO MUNICIPAL,100000.0
48,201100,12,12,6,122,37,2,39,0,F,MANUTENCAO DA GUARDA CIVIL MUNICIPAL,MANUTENCAO DA GUARDA CIVIL MUNICIPAL,1610000.0
48,201100,13,13,4,131,37,2,40,0,F,MANUTENCAO DAS ATIVIDADES ADMINISTRATIV DA SECRETARIA DE RELACOES INSTITUCIONAIS,ASSESSORIA DE COMUNICACAO SOCIAL DE CRATEUS,267000.0
48,201100,14,14,23,695,536,2,41,0,F,INCENTIVO AO TURISMO MUNICIPAL,INCENTIVO AO TURISMO MUNICIPAL,122988.0
48,201100,14,14,27,122,37,2,42,0,F,MANUTENCAO DA SECRETARIA DE DESPORTO E TURISMO,MANUTENCAO DA SECRETARIA DE DESPORTO E TURISMO,405000.0
48,201100,14,14,27,812,616,1,27,0,F,CONSTRUCAO E AMPLIACAO DE QUADRAS POLIESPORTIVAS,CONSTRUCAO E AMPLIACAO DE QUADRAS POLIESPORTIVAS,100000.0
48,201100,14,14,27,812,616,2,43,0,F,INCENTIVO AO DESPORTO NO AMBITO DO MUNICIPIO,INCENTIVO AO DESPORTO COMOUM TODO,274000.0
48,201100,14,14,27,813,616,1,21,0,F,IMPLANT. E MODERNIZ. DE INFRAESTRUTURA PARA O ESPORTE RECREATIVO E DE LAZER,ASSEGURAR RECURSOS NECESSARIOS PARA A IMPLANTACAO DE NUCLEOS DE ESPORTE RECREATIVA E DE LAZER NO AMBITO DO MUNICIPIO DE CRATEUS.,100000.0
48,201100,15,15,12,361,231,2,44,0,F,MANUTENCAO DAS ATIVIDADES DOESNINO  BASI CO FUNDAMENTAL - FUNDEB - 40 P/CENTO,MANUTENCAO DAS ATIVIDADES DO ENSINO BASICO FUNDAMENTO A CARGO DO FUNDEB 40 POR CENTO,6908000.0
48,201100,15,15,12,361,231,2,45,0,F,MANUTENCAO DAS ATIVIDADES DO ENSINO BASI CO FUNDAMENTAL 60 P/CENTO,MANUTENCAO DAS ATIVIDADES DO ENSINO BASICO A CARGO DO FUNDEB 60 P/CENTO,10500000.0
48,201100,15,15,12,361,232,1,28,0,F,EXPANSAO DE VAGAS PARA O ENSINO BASICO FUNDAMENTAL A CARGO DO FUNDEB,"CONSTRUCAO,REVITALIZACAO E REFORMA DE PREDIOS DO ENSINO FUNDAMENTAL A CARGO DO FUNDEB",546000.0
48,201100,15,15,12,365,271,2,46,0,F,MANUTENCAO DAS ATIVIDADES DO ENSINO BASI CO INFANTIL A CARGO DO FUNDEB,CUSTEIO DAS ATIVIDADES DO ENSINO BASICO INFANTIL A CARGO DO FUNDEB,1486000.0
48,201100,15,15,12,365,272,1,29,0,F,EXPANSAO DE VAGAS PARA O ENSINO BASICO INFANTIL A CARGO DO FUNDEB,"CONSTRUCAO,REVITALIZACAO E/OU REFORMA DE PREDIOS DESTINADOS A EDUCACAO INFANTIL",546000.0
48,201100,15,15,12,366,281,2,47,0,F,MANUTENCAO DA EDUCACAO PARA JOVENS E ADULTOS A CARGO DO FUNDEB,MANUTENCAO DO ENSINO SUPLETIVO PARA JOVENS E ADULTOS,114000.0
48,201100,16,16,4,122,37,2,48,0,F,CUSTEIO ADMINISTRATIVO DA SECRETARIA DE GOVERNO,CUSTEIO ADMINISTRATIVO DA SECRETARIA,157000.0
48,201100,17,17,13,392,307,1,8,0,F,CONSTRUCAO DA CENTRAL DE ARTESANATO,CONSTRUCAO DA CENTRAL DE ARTESANATO,100000.0
48,201100,17,17,13,392,307,2,49,0,F,MANUTENCAO DAS ATIVIDADES DA SECRETARIA DE CULTURA,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA DE CULTURA,261000.0
48,201100,17,17,13,392,307,2,50,0,F,REALIZACAO DE EVENTOS/CARNAVAL/SEMANA DO MUNICIPIO/FESTAS NATALINAS E ANO NOVO,REALIZACAO DE EVENTOS/CARNAVAL/SEMANA DO MUNICIPIO/FESTAS NATALINAS E ANO NOVO,410000.0
48,201100,18,18,4,124,42,2,52,0,F,MANUTENCAO DAS ATIVIDADES GERAIS DA CONTROLADORIA DO MUNICIPIO,MANUTENCAO DAS SERVICOS GERAIS DA CONTROLADORIA GERAL DOMUNICIPIO,240000.0
48,201100,20,20,18,122,37,2,38,0,F,MANUTENCAO DAS ATIVIDADES DE MEIO AMBIENTE,MANUTENCAO DAS ATIVIDADES DE MEIO AMBIENTE,444700.0
48,201100,21,21,8,243,131,2,12,0,S,MANUTENCAO DAS ATIVIDADES DO CONSELHO TUTELAR DE CRATEUS,MANUTENCAO DAS ATIVIDADES DO CONSELHO TUTELAR,149500.0
48,201100,1,1,1,31,1,2,1,0,F,MANUTENCAO DO PODER LEGISLATIVO MUNICIPAL,MANUTENCAO DO PODER LEGISLATIVO MUNICIPAL,2450000.0
48,201100,2,2,4,122,37,2,2,0,F,CUSTEIO DAS ATIVIDADES DO GABINETE DO PREFEITO,CUSTEIO DAS ATIVIDADES DO GABINETE DO PREFEITO,1635000.0
48,201100,3,3,4,122,37,2,4,0,F,MANUTENCAO DO GABINETE DO VICE-PREFEITO,MANUTENCAO DO GABINETE DO VICE-PREFEITO,67000.0
48,201100,21,21,8,243,131,2,13,0,S,MANUT. FUNDO MUNIC. DOS DIR. CRIANCA E DO ADOLESCENTE,MANUT. FUNDO MUNIC. DOS DIR. CRIANCA E DO ADOLESCENTE,27000.0
48,201100,21,21,8,243,131,2,53,0,S,PROGRAMA PROJOVEM MODALIDADE ADOLESCENTE,MANUTENCAO DO PROGRAMA NACIONAL DE INCLUSAO DE JOVENS,391950.0
48,201100,21,21,8,243,132,2,54,0,S,PROGRAMA ERRADICACAO DO TRABALHO INFANTIL - PETI,MANUTENCAO DO PROGRAMA DE ERREDICACAO DO TRABALHO INFANTIL,108000.0
48,201100,22,22,8,244,137,2,11,0,S,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL DOS DILREITOS DA MULHER,MANUTENCAO DO FUNDO ESPECIAL DOS DIREITOS DA MULHER,169500.0
48,201100,23,23,8,244,137,1,1,0,S,PROGRAMA CASAS POPULARES EM AREAS HABITADAS,PROGRAMA CASAS POPULARES EM AREAS HABITADAS,100000.0
48,201100,23,23,8,244,137,1,3,0,S,PROGRAMA CONSTRUCAO CISTERNAS DE PLACAS PARA FAMILIAS DE BAIXA RENDA,EXECUCAO DE PROGRAMA CONSTRUCAO DE CISTERNAS DE PLACAS PARA ATENDER A POPULACAO DE BAIXA RENDA.,240000.0
48,201100,23,23,8,244,137,2,16,0,S,MANUT.DAS ATIVIDADES DO FUNDO MUNICIPAL DE HABITACAO I INTERESSE SOCIAL.,IMPLANTACAO E MANUTENCAO DO CONSELHO MUNICIPAL DA HABITACAO,235000.0
48,201100,23,23,8,244,371,1,102,0,S,CONSTRUCAO DE CISTERNAS DE PLACAS PARA A POPULACAO DE BAIXA RENDA        .,ASSEGURAR RECURSOS NECESSARIOS PARA CONSTRUCAO DE CISTENAS DE PLACAS PARA A POPULACAO DE BAIXA RENDA,290000.0
48,201100,24,24,8,244,137,2,19,0,S,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL ANTE DROGAS,MANUTENCAO DAS ATIVIDADES DO FUNDO MUNICIPAL ANTE-GROIGAS,82500.0
48,201200,1,1,1,31,1,2,1,0,F,MANUTENCAO DO PODER LEGISLATIVO MUNICIPAL,MANUTENCAO DO PODER LEGISLATIVO MUNICIPAL,2533000.0
48,201200,2,2,4,122,37,2,2,0,F,CUSTEIO DAS ATIVIDADES DO GABINETE DO PREFEITO,CUSTEIO DAS ATIVIDADES DO GABINETE DO PREFEITO,1505000.0
48,201200,3,3,4,122,37,2,4,0,F,MANUTENCAO DO GABINETE DO VICE-PREFEITO,MANUTENCAO DO GABINETE DO VICE-PREFEITO,26000.0
48,201200,4,4,4,122,37,2,5,0,F,MANUTENCAO DA PROCURADORIA MUNICIPAL,MANUTENCAO DA PROCURADORIA MUNICIPAL,869000.0
48,201200,5,5,4,122,37,2,6,0,F,CUSTEIO ADMINISTRATIVO DA SECRETARIA,CUSTEIO ADMINISTRATIVO DA SECRETARIA,1185000.0
48,201200,6,6,4,123,37,2,7,0,F,CUSTEIO ADMINISTRATIVO DA SECRETARIA,CUSTEIO ADMINISTRATIVO DA SECRETARIA,3270000.0
48,201200,6,6,28,843,962,2,8,0,F,AMORTIZACAO DA DIVIDA INTERNA,AMORTIZACAO DA DIVIDA INTERNA,1550000.0
48,201200,6,6,99,999,999,9,1,0,F,RESERVA DE CONTINGENCIA,RESERVA DE CONTINGENCIA,850000.0
48,201200,7,7,8,122,37,2,9,0,S,MANUTENCAO DO FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,MANUTENCAO DO FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,2255000.0
48,201200,7,7,8,241,121,2,10,0,S,MANUTENCAO DO CONSELHO MUNICIPAL DOS DIREITOS DO IDOSO - CMDI,MANUTENCAO DAS ATIVIDADES LIGADA AO IDOSO,15000.0
48,201200,7,7,8,244,137,1,2,0,S,CONSTRUCAO DE UNIDADES DE INTERNACAO RESTRITIVA E PROVISORIA,CONSTRUCAO DE UNIDADES DE INTERNACAO RESTRITIVA E PROVISORIA,100000.0
48,201200,7,7,8,244,137,1,4,0,S,CONSTRUCAO DE CENTRO DE REF. ASSIST. SOCIAL - CRAS,CONSTRUCAO DE CENTRO DE REF. ASSIST. SOCIAL - CRAS,100000.0
48,201200,7,7,8,244,137,1,32,0,S,CONSTRUCAO DE UM CENTRO ESPECIALIZADO DE ASSISTENCIA SOCIAL - CREAS.,Assegurar recursos necessarios para custear despesas com a Construcao de um Centro de Referencia Especializado de Assistencia Social - CREAS no municipio de Crateus-CE.,226000.0
48,201200,7,7,8,244,137,2,14,0,S,MANUTENCAO DO CONSELHO MUNICIPAL DE ASSISTENCIA SOCIAL - CMAS,MANUTENCAO DAS ATIVIDADES DO CMAS.,10000.0
48,201200,7,7,8,244,137,2,15,0,S,APOIO AS ACOES COMPLEMENTARES/GESTAO DO BOLSA FAMILIA,APOIO AS ACOES COMPLEMENTARES/GESTAO DO BOLSA FAMILIA,310000.0
48,201200,7,7,8,244,137,2,17,0,S,OPERACIONALIZACAO  DA COZINHA COMUNITARIA,APOIO A INSTALACAO DE COZINHA COMUNITARIA,350000.0
48,201200,7,7,8,244,137,2,18,0,S,DESENVOLVER ACOES SOCIO ESPECIAL DE MEDIA COMPLEXIDADE PAEFI/CREAS,MANUTENCAO DE ACOES DE ATENDIMENTO -PAEFI/CREAS,120000.0
48,201200,7,7,8,244,137,2,20,0,S,IMPLANTACAO A MANUT.DO CONSELHO MUNICIP DOS DIREITOS DE PESSOAS COM DEFICIENCIA,MANUT.ATIV.LIGADAS A PESSOA COM NECESSIDADES ESPECIAIS,16000.0
48,201200,7,7,8,244,137,2,57,0,S,PROGRAMA CASA DA FAMILIA - PAIF/CRAS,MANUTENCAO DO SERVICO DE PROTECAO E ATENDIMENTO INTEGRAL A FAMILIA PAIF - CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL - CRAS,455000.0
48,201200,7,7,8,244,137,2,58,0,S,PROGRAMA INTEGRACAO AABB COMUNIDADE,MANUTENCAO DO PROGRAMA AABB COMUNIDADE.,70000.0
48,201200,7,7,8,244,426,2,21,0,S,MANUTENCAO DO PROJETO ESTACAO DIGITAL,MANUTENCAO DO PROJETO ESTACAO DIGITAL,45000.0
48,201200,7,7,8,244,426,2,59,0,S,IMPLANTACAO  DO PROJETO CIDADE DIGITAL - PROJETO CRATEUS DIGITAL,ASSEGURAR RECURSOS NECESSARIOS PARA IMPLANTACAO DO PROJETO CRATEUS DIGITAL NO AMBITO DESSE MUNICPIO.,200000.0
48,201200,7,7,8,244,440,2,55,0,S,PROGRAMA AGRICULTURA FAMILIAR - INCLUSAO PRODUTIVA E HORTAS COMUNITARIAS,IMPLANTACAO E APOIO A AGRICULTURA FAMILIAR - INCLUSAO PRODUTIVA E HORTAS COMUNITARIAS,20000.0
48,201200,7,7,8,244,473,2,56,0,S,PROGRAMA AGRICULTURA FAMILIAR - COMPRA DIRETA,IMPLANTACAO E MANUTENCAO DO PROGRAMA COMPRA DIRETA - AGRICULTURA FAMILIAR,20000.0
48,201200,7,7,8,306,196,2,22,0,S,MANUTENCAO DO CONSELHO MUNICIPAL DE SEGURANCA ALIMENTAR E NUTRICIONAL/COMESA,APOIO A INSTALACAO DE RESTAURANTE POPULAR PUBLICO,16000.0
48,201200,8,8,12,361,231,1,5,0,F,"CONSTRUCAO,REVITALIZACAO E AMPLIACAO  DE PREDIOS DA REDE DO ENSINO FUNDAMENTAL",CONSTRUCAO REFORMA E AMPLIACAO DE ESCOLAS MUNICIPAIS,250000.0
48,201200,8,8,12,362,251,1,6,0,F,CONSTRUCAO DA ESCOLA AGRICOLA,CONSTRUCAO DA ESCOLA AGRICOLA,50000.0
48,201200,8,8,12,365,271,1,7,0,F,"CONSTRUCAO,REVITALIZACAO E AMPLIACAO DE PREDIOS DA REDE DO ENSINO INFANTIL","CONSTRUCAO,REVITALIZACAO E AMPLIACAO DE PREDIOS DA REDE DO ENSINO INFANTIL",400000.0
48,201200,8,8,12,368,37,2,23,0,F,MANUTENCAO DAS ATIVIDADES EDUCACIONAIS A CARGO DO FUNDO MUNICIPAL DE EDUCACAO,CUSTEIO DE ATIVIDADES EDUCACIONAIS,4120000.0
48,201200,8,8,12,368,196,2,24,0,F,PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE,PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE,805000.0
48,201200,8,8,12,368,286,2,25,0,F,DESENVOLVIMENTO DA EDUCACAO ESPECIAL,DESENVOLVIMENTO DA EDUCACAO ESPECIAL,21000.0
48,201200,9,9,10,122,37,2,27,0,S,MANUTENCAO DAS ATIVIDADES GERAIS DA   SE CRETARIA ATRAVES DO F.M.DE SAUDE,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA ATRAVES DO FUNDO MUNICIPAL DE SAUDE,5300000.0
48,201200,9,9,10,301,171,2,26,0,S,TRANSFERENCIA DE RECURSOS PARA SOCIEDADE BENEFICENTE SAO CAMILO,TRANSFERENCIA DE RECURSOS PARA A SOCIEDADE SAO CAMILO CONFORME CONVENIO,2500000.0
48,201200,9,9,10,301,171,2,28,0,S,FUNCIONAMENTODO PROGRAMA DE SAUDE DA ATENCAO BASICA - PROG.SAUDE DA FAMILIA,FUNCIONAMENTODO PROGRAMA DE SAUDE DA ATENCAO BASICA -PSF,4445000.0
48,201200,9,9,10,301,171,2,29,0,S,MANUTENCAO DAS ATIVIDADES DE ATENCAO BASICA -PROG AGENTS COMUNIT DE SAUDE,MANUTENCAO DAS ATIVIDADES DE ATENCAO BASICA PACS,1910000.0
48,201200,9,9,10,301,171,2,30,0,S,MANUTENCAO DAS ATIVIDADES DA GESTAO DO SUS,MANUTENCAO DAS ATIVIDADES DA GESTAO DO SUS,866000.0
48,201200,9,9,10,301,171,2,51,0,S,CONSORCIOS PUBLICOS DE SAUDE DA MICRORRE GIAO DE CRATEUS,PARTICIPACAO DO MUNICIPIO NO CONSORCIO DE SAUDE DA MICRORREGIAO DE CRATEUS,2550000.0
48,201200,9,9,10,302,171,2,31,0,S,FUNCIONAMENTO DO PROG. DE SAUDE DA ATENCAO SECUNDARIA,FUNCIONAMENTO DO PROG. DE SAUDE DA ATENCAO SECUNDARIA,16000.0
48,201200,9,9,10,302,176,1,9,0,S,CONSTRUCAO AMPLIACAO E REFORMAS DE UNIDADES SAUDE,CONSTRUCAO AMPLIACAO E REFORMAS DE UNIDADES SAUDE,200000.0
48,201200,9,9,10,302,176,2,32,0,S,MANUTE.DAS ATIVIDADES AMBULATORIAL E HOSPITALAR MEDIA E ALTA COMPLEXIDADE,MANUTENCAO DAS ATIVIDADES DE ASSIST AMBUL E HOSPITALAR,3251000.0
48,201200,9,9,10,303,181,2,33,0,S,MANUTENCAO DAS ATIVIDADES DE ASSISTENCIA FARMACEUTICA,MANUTENCAO DAS ATIVIDADES DE ASSISTENCIA FARMACEUTICA,355000.0
48,201200,9,9,10,304,186,2,34,0,S,MANUTENCAO DAS ATIVIDADES DE VIGILANCIA SANITARIA,MANUTENCAO DOS SERVICOS DE VIGILANCIA SANITARIA A SAUDE PUBLICA,170000.0
48,201200,9,9,10,305,171,2,35,0,S,MANUTENCAO DAS ATIVIDADES DE VIGILANCIA EM SAUDE/ENDEMIAS,MANUTENCAO DAS ATIVIDADES DE VIGILANCIA EM SAUDE,1110000.0
48,201200,10,10,4,122,37,2,36,0,F,MANUTENCAO DO CUSTEIO DA SECRETARIA E DOS SERVICOS DE UTILIDADE PUBLICA,CUSTEIO ADMINISTRATIVO DA SECRETARIA DE INFRAESTRUTURA E DOS SERVICOS BASICOS DE UTILIDADE PUBLICA.,4270000.0
48,201200,10,10,15,451,332,1,10,0,F,EXECUCAO DE OBRAS E SERVICOS DE   INFRA ESTRUTURA C/REVITALIZACAO AREAS URBANAS,"REVITALIZACAO, E EXCUCAO DE OBRAS E SERVICOS DE INFRA-ESTRUTURA URBANA NA SEDE E DISTRITOS",2150000.0
48,201200,10,10,15,452,340,1,12,0,F,REFORMA E AMPLIACAO DE LAVANDERIAS PUBLICAS,REFORMA E AMPLIACAO DE LAVANDERIAS PUBLICAS,100000.0
48,201200,10,10,15,452,347,1,13,0,F,REFORMA E AMPLIACAO DO TERMINAL RODOVIARIO,REFORMA E AMPLIACAO DO TERMINAL RODOVIARIO,100000.0
48,201200,10,10,16,482,351,1,14,0,F,PROGRAMA MORAR MELHOR,PROGRAMA MELHORIAS HABITACIONAIS,200000.0
48,201200,10,10,17,512,377,1,15,0,F,AMPLIACAO DO SISTEMA DE SANEAMENTO,AMPLIACAO DO SISTEMA DE SANEAMENTO MUNICIPAL,100000.0
48,201200,10,10,17,512,377,1,16,0,F,CONSTRUCAO DE KITS E UNIDADES SANITARIAS,CONSTRUCAO DE KITS E UNIDADES SANITARIAS,100000.0
48,201200,10,10,17,512,377,1,17,0,F,CONSTRUCAO DO ATERRO SANITARIO,CONSTRUCAO DO ATERRO SANITARIO,100000.0
48,201200,10,10,17,512,412,1,22,0,F,EXECUCAO DE OBRAS E SERVICOS DE SANEAMEN TO BASICO EM AREA URBANA.,EXECUCAO DE OBRAS E SERVICOS DE SANEAMENTO BASICO URBANO.,100000.0
48,201200,10,10,23,451,38,1,18,0,F,REFORMA DO SHOPPING POPULAR,REFORMA DO SHOPPING POPULAR,100000.0
48,201200,10,10,23,605,38,1,31,0,F,CONSTRUCAO DE UM MERCADO PUBLICO NA SEDE DO DISTRITO DE MONTE NEBO,Assegurar recursos necessarios para custear despesas com construcao de Mercado Publico na sede do Distrito de Monte Nebo,300000.0
48,201200,10,10,25,752,566,1,19,0,F,MELHORIA DA INFRAESTRUTURA DE ENERGIA ELETRICAL,AMPLIACAO DA REDE DE ENERGIA ELETRICA MUNICIPAL,100000.0
48,201200,10,10,26,782,586,1,20,0,F,"INFRAESTRUTURA VIARIA NOS CAMINHOS E EST RADAS VICINAIS,INCLUSIVE OBRAS DARTES",BENEFICIAMENTO ESTRADAS VICINAIS E CONSTR.OBRAS D ARTE,800000.0
48,201200,11,11,17,544,412,1,23,0,F,FORTALECIMENTO DA INFRA-ESTRUTURA HIDRICAS,FORTALECIMENTO DA INFRA-ESTRUTURA HIDRICAS,100000.0
48,201200,11,11,20,122,37,2,37,0,F,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA,825000.0
48,201200,11,11,20,605,467,1,24,0,F,CONSTRUCAO  REFORMA E AMPL.MATADOURO PUBLICO MUNICIPAL,CONSTRUCAO REFORMA E AMPL.MATADOURO PUBLICO MUNICIPAL,100000.0
48,201200,12,12,6,122,37,2,39,0,F,MANUTENCAO DA GUARDA CIVIL MUNICIPAL,MANUTENCAO DA GUARDA CIVIL MUNICIPAL,1835000.0
48,201200,13,13,4,131,37,2,40,0,F,MANUTENCAO DAS ATIVIDADES ADMINISTRATIV DA SECRETARIA DE RELACOES INSTITUCIONAIS,ASSESSORIA DE COMUNICACAO SOCIAL DE CRATEUS,274000.0
48,201200,14,14,27,122,37,2,42,0,F,MANUTENCAO DA SECRETARIA DE DESPORTO NO AMBITO DO MUNICIPIO,MANUTENCAO DA SECRETARIA DE DESPORTO NO AMBITO DO MUNICIPIO,385000.0
48,201200,14,14,27,812,616,1,27,0,F,CONSTRUCAO E AMPLIACAO DE QUADRAS POLIESPORTIVAS,CONSTRUCAO E AMPLIACAO DE QUADRAS POLIESPORTIVAS,100000.0
48,201200,14,14,27,812,616,2,43,0,F,INCENTIVO AO DESPORTO NO AMBITO DO MUNICIPIO,INCENTIVO AO DESPORTO COMOUM TODO,811000.0
48,201200,14,14,27,813,616,1,21,0,F,IMPLANT. E MODERNIZ. DE INFRAESTRUTURA PARA O ESPORTE RECREATIVO E DE LAZER,ASSEGURAR RECURSOS NECESSARIOS PARA A IMPLANTACAO DE NUCLEOS DE ESPORTE RECREATIVA E DE LAZER NO AMBITO DO MUNICIPIO DE CRATEUS.,100000.0
48,201200,15,15,12,368,231,2,44,0,F,MANUTENCAO DAS ATIVIDADES DOESNINO  BASI CO FUNDAMENTAL - FUNDEB - 40 P/CENTO,MANUTENCAO DAS ATIVIDADES DO ENSINO BASICO FUNDAMENTO A CARGO DO FUNDEB 40 POR CENTO,10595000.0
48,201200,15,15,12,368,231,2,45,0,F,MANUTENCAO DAS ATIVIDADES DO ENSINO BASI CO FUNDAMENTAL 60 P/CENTO,MANUTENCAO DAS ATIVIDADES DO ENSINO BASICO A CARGO DO FUNDEB 60 P/CENTO,13400000.0
48,201200,15,15,12,368,232,1,28,0,F,EXPANSAO DE VAGAS PARA O ENSINO BASICO FUNDAMENTAL A CARGO DO FUNDEB,"CONSTRUCAO,REVITALIZACAO E REFORMA DE PREDIOS DO ENSINO FUNDAMENTAL A CARGO DO FUNDEB",325000.0
48,201200,15,15,12,368,271,2,46,0,F,MANUTENCAO DAS ATIVIDADES DO ENSINO BASI CO INFANTIL A CARGO DO FUNDEB,CUSTEIO DAS ATIVIDADES DO ENSINO BASICO INFANTIL A CARGO DO FUNDEB,2470000.0
48,201200,15,15,12,368,272,1,29,0,F,EXPANSAO DE VAGAS PARA O ENSINO BASICO INFANTIL A CARGO DO FUNDEB,"CONSTRUCAO,REVITALIZACAO E/OU REFORMA DE PREDIOS DESTINADOS A EDUCACAO INFANTIL",300000.0
48,201200,15,15,12,368,281,2,47,0,F,MANUTENCAO DA EDUCACAO PARA JOVENS E ADULTOS A CARGO DO FUNDEB,MANUTENCAO DO ENSINO SUPLETIVO PARA JOVENS E ADULTOS,330000.0
48,201200,16,16,4,122,37,2,48,0,F,CUSTEIO ADMINISTRATIVO DA SECRETARIA DE GOVERNO,CUSTEIO ADMINISTRATIVO DA SECRETARIA,256000.0
48,201200,17,17,13,392,307,1,8,0,F,CONSTRUCAO DA CENTRAL DE ARTESANATO,CONSTRUCAO DA CENTRAL DE ARTESANATO,100000.0
48,201200,17,17,13,392,307,1,30,0,F,CONSTRUCAO DA SEDE DA ACADEMIA DE LETRAS DE CRATEUS,ASSEGURAR RECURSOS PARA AQUISICAO DE TERRENO E CONSTRUCAO DO PREDIO SEDE DA ACADEMIA DE LETRAS DO MUNICIPIO DE CRATEUS,300000.0
48,201200,17,17,13,392,307,2,49,0,F,MANUTENCAO DAS ATIVIDADES DA SECRETARIA DA CULTURA E TURISMO,MANUTENCAO DAS ATIVIDADES GERAIS DA SECRETARIA E TURISMO,735000.0
48,201200,17,17,13,392,307,2,50,0,F,REALIZACAO DE EVENTOS/CARNAVAL/SEMANA DO MUNICIPIO/FESTAS NATALINAS E ANO NOVO,REALIZACAO DE EVENTOS/CARNAVAL/SEMANA DO MUNICIPIO/FESTAS NATALINAS E ANO NOVO,510000.0
48,201200,17,17,23,695,536,2,41,0,F,INCENTIVO AO TURISMO MUNICIPAL,INCENTIVO AO TURISMO MUNICIPAL,90000.0
48,201200,18,18,4,124,42,2,52,0,F,MANUTENCAO DAS ATIVIDADES GERAIS DA CONTROLADORIA DO MUNICIPIO,MANUTENCAO DAS SERVICOS GERAIS DA CONTROLADORIA GERAL DOMUNICIPIO,241000.0
48,201200,20,20,18,122,37,2,38,0,F,MANUTENCAO DAS ATIVIDADES DE MEIO AMBIENTE,MANUTENCAO DAS ATIVIDADES DE MEIO AMBIENTE,235000.0
48,201200,20,20,18,122,401,2,60,0,F,"PROMOVER ACOES PARA PROTEGER O MAIO AMBIENTE, MANTENDO QUALIDADE DE VIDA",ACOES DE PROTECAO AO MEIO AMBIENTE,200000.0
48,201200,20,20,18,541,401,2,61,0,F,"PROTECAO,  CONSERVACAO  E PRESERVACAO DO MEIO AMBIENTE","DESENVOLVER PROGRAMAS DE EDUCACAO AMBIENTAL, RECUPERACAO DO MEIO AMBIENTE DEGRADADO E PRESERVACAO DAS AREAS DE INTERESSE ECOLOGICO COMPREENDENDO A EXECUCAO DE VARIAS ATIVIDADES.",80000.0
48,201200,21,21,8,243,131,2,12,0,S,MANUTENCAO DAS ATIVIDADES DO CONSELHO TUTELAR DE CRATEUS,MANUTENCAO DAS ATIVIDADES DO CONSELHO TUTELAR,22000.0
